county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Tuolumne,8.0,0.0,0,0,2020-06-19
Tuolumne,8.0,0.0,0,0,2020-06-20
Tuolumne,8.0,0.0,0,0,2020-06-21
Tuolumne,8.0,0.0,0,0,2020-06-22
Tuolumne,9.0,0.0,1,0,2020-06-23
Tuolumne,9.0,0.0,0,0,2020-06-24
Tuolumne,10.0,0.0,1,0,2020-06-25
Tuolumne,10.0,0.0,0,0,2020-06-26
Tuolumne,13.0,0.0,3,0,2020-06-27
Tuolumne,14.0,0.0,1,0,2020-06-28
Tuolumne,16.0,0.0,2,0,2020-06-29
Tuolumne,16.0,0.0,0,0,2020-06-30
Tuolumne,22.0,0.0,6,0,2020-07-01
Tuolumne,23.0,0.0,1,0,2020-07-02
Tuolumne,27.0,0.0,4,0,2020-07-03
Tuolumne,30.0,0.0,3,0,2020-07-04
Tuolumne,30.0,0.0,0,0,2020-07-05
Tuolumne,30.0,0.0,0,0,2020-07-06
Tuolumne,40.0,0.0,10,0,2020-07-07
Tuolumne,42.0,0.0,2,0,2020-07-08
Tuolumne,47.0,0.0,5,0,2020-07-09
Tuolumne,49.0,0.0,2,0,2020-07-10
Tuolumne,50.0,0.0,1,0,2020-07-11
Tuolumne,52.0,0.0,2,0,2020-07-12
Tuolumne,56.0,0.0,4,0,2020-07-13
Tuolumne,68.0,0.0,12,0,2020-07-14
Tuolumne,68.0,0.0,0,0,2020-07-15
Tuolumne,71.0,0.0,3,0,2020-07-16
Tuolumne,73.0,0.0,2,0,2020-07-17
Tuolumne,75.0,0.0,2,0,2020-07-18
Tuolumne,75.0,0.0,0,0,2020-07-19
Tuolumne,75.0,0.0,0,0,2020-07-20
Tuolumne,75.0,0.0,0,0,2020-07-21
Tuolumne,91.0,0.0,16,0,2020-07-22
Tuolumne,93.0,0.0,2,0,2020-07-23
Tuolumne,99.0,0.0,6,0,2020-07-24
Tuolumne,99.0,0.0,0,0,2020-07-25
Tuolumne,113.0,0.0,14,0,2020-07-26
Tuolumne,115.0,2.0,2,2,2020-07-27
Tuolumne,116.0,2.0,1,0,2020-07-28
Tuolumne,118.0,2.0,2,0,2020-07-29
Tuolumne,119.0,2.0,1,0,2020-07-30
Tuolumne,120.0,2.0,1,0,2020-07-31
Tuolumne,123.0,2.0,3,0,2020-08-01
Tuolumne,123.0,2.0,0,0,2020-08-02
Tuolumne,123.0,2.0,0,0,2020-08-03
Tuolumne,127.0,2.0,4,0,2020-08-04
Tuolumne,137.0,2.0,10,0,2020-08-05
Tuolumne,136.0,2.0,-1,0,2020-08-06
Tuolumne,136.0,2.0,0,0,2020-08-07
Sierra,0.0,0.0,0,0,2020-03-18
Sierra,0.0,0.0,0,0,2020-03-19
Sierra,0.0,0.0,0,0,2020-03-20
Sierra,0.0,0.0,0,0,2020-03-21
Sierra,0.0,0.0,0,0,2020-03-22
Sierra,0.0,0.0,0,0,2020-03-23
Sierra,0.0,0.0,0,0,2020-03-24
Sierra,0.0,0.0,0,0,2020-03-25
Sierra,0.0,0.0,0,0,2020-03-26
Sierra,0.0,0.0,0,0,2020-03-27
Sierra,0.0,0.0,0,0,2020-03-28
Sierra,,,0,0,2020-03-29
Sierra,0.0,0.0,0,0,2020-03-31
Sierra,0.0,0.0,0,0,2020-04-01
Sierra,0.0,0.0,0,0,2020-04-02
Sierra,0.0,0.0,0,0,2020-04-03
Sierra,0.0,0.0,0,0,2020-04-04
Sierra,0.0,0.0,0,0,2020-04-05
Sierra,0.0,0.0,0,0,2020-04-06
Sierra,0.0,0.0,0,0,2020-04-07
Sierra,0.0,0.0,0,0,2020-04-08
Sierra,0.0,0.0,0,0,2020-04-09
Sierra,0.0,0.0,0,0,2020-04-10
Sierra,0.0,0.0,0,0,2020-04-11
Sierra,0.0,0.0,0,0,2020-04-12
Sierra,0.0,0.0,0,0,2020-04-13
Sierra,0.0,0.0,0,0,2020-04-14
Sierra,0.0,0.0,0,0,2020-04-15
Sierra,0.0,0.0,0,0,2020-04-16
Sierra,0.0,0.0,0,0,2020-04-17
Sierra,0.0,0.0,0,0,2020-04-18
Sierra,0.0,0.0,0,0,2020-04-19
Sierra,0.0,0.0,0,0,2020-04-20
Sierra,0.0,0.0,0,0,2020-04-21
Sierra,0.0,0.0,0,0,2020-04-22
Sierra,0.0,0.0,0,0,2020-04-23
Sierra,0.0,0.0,0,0,2020-04-24
Sierra,0.0,0.0,0,0,2020-04-25
Sierra,0.0,0.0,0,0,2020-04-26
Sierra,0.0,0.0,0,0,2020-04-27
Sierra,0.0,0.0,0,0,2020-04-28
Sierra,0.0,0.0,0,0,2020-04-29
Sierra,0.0,0.0,0,0,2020-04-30
Sierra,0.0,0.0,0,0,2020-05-01
Sierra,0.0,0.0,0,0,2020-05-02
Sierra,0.0,0.0,0,0,2020-05-03
Sierra,0.0,0.0,0,0,2020-05-04
Sierra,0.0,0.0,0,0,2020-05-05
Sierra,0.0,0.0,0,0,2020-05-06
Sierra,0.0,0.0,0,0,2020-05-07
Sierra,0.0,0.0,0,0,2020-05-08
Sierra,0.0,0.0,0,0,2020-05-09
Sierra,0.0,0.0,0,0,2020-05-10
Sierra,0.0,0.0,0,0,2020-05-11
Sierra,0.0,0.0,0,0,2020-05-12
Sierra,0.0,0.0,0,0,2020-05-13
Sierra,0.0,0.0,0,0,2020-05-14
Sierra,0.0,0.0,0,0,2020-05-15
Sierra,0.0,0.0,0,0,2020-05-16
Sierra,0.0,0.0,0,0,2020-05-17
Sierra,0.0,0.0,0,0,2020-05-18
Sierra,0.0,0.0,0,0,2020-05-19
Sierra,0.0,0.0,0,0,2020-05-20
Sierra,0.0,0.0,0,0,2020-05-21
Sierra,0.0,0.0,0,0,2020-05-22
Sierra,1.0,0.0,1,0,2020-05-23
Sierra,1.0,0.0,0,0,2020-05-24
Sierra,1.0,0.0,0,0,2020-05-25
Sierra,1.0,0.0,0,0,2020-05-26
Sierra,1.0,0.0,0,0,2020-05-27
Sierra,1.0,0.0,0,0,2020-05-28
Sierra,1.0,0.0,0,0,2020-05-29
Sierra,1.0,0.0,0,0,2020-05-30
Sierra,1.0,0.0,0,0,2020-05-31
Sierra,1.0,0.0,0,0,2020-06-01
Sierra,1.0,0.0,0,0,2020-06-02
Sierra,1.0,0.0,0,0,2020-06-03
Sierra,1.0,0.0,0,0,2020-06-04
Sierra,1.0,0.0,0,0,2020-06-05
Sierra,1.0,0.0,0,0,2020-06-06
Sierra,1.0,0.0,0,0,2020-06-07
Sierra,1.0,0.0,0,0,2020-06-08
Sierra,1.0,0.0,0,0,2020-06-09
Sierra,1.0,0.0,0,0,2020-06-10
Sierra,1.0,0.0,0,0,2020-06-11
Sierra,1.0,0.0,0,0,2020-06-12
Sierra,1.0,0.0,0,0,2020-06-13
Sierra,1.0,0.0,0,0,2020-06-14
Sierra,1.0,0.0,0,0,2020-06-15
Sierra,1.0,0.0,0,0,2020-06-16
Sierra,1.0,0.0,0,0,2020-06-17
Sierra,1.0,0.0,0,0,2020-06-18
Sierra,1.0,0.0,0,0,2020-06-19
Sierra,1.0,0.0,0,0,2020-06-20
Sierra,1.0,0.0,0,0,2020-06-21
Sierra,1.0,0.0,0,0,2020-06-22
Sierra,1.0,0.0,0,0,2020-06-23
Sierra,1.0,0.0,0,0,2020-06-24
Sierra,1.0,0.0,0,0,2020-06-25
Sierra,1.0,0.0,0,0,2020-06-26
Sierra,1.0,0.0,0,0,2020-06-27
Sierra,1.0,0.0,0,0,2020-06-28
Sierra,1.0,0.0,0,0,2020-06-29
Sierra,1.0,0.0,0,0,2020-06-30
Sierra,1.0,0.0,0,0,2020-07-01
Sierra,1.0,0.0,0,0,2020-07-02
Sierra,1.0,0.0,0,0,2020-07-03
Sierra,1.0,0.0,0,0,2020-07-04
Sierra,1.0,0.0,0,0,2020-07-05
Sierra,1.0,0.0,0,0,2020-07-06
Sierra,1.0,0.0,0,0,2020-07-07
Sierra,1.0,0.0,0,0,2020-07-08
Sierra,1.0,0.0,0,0,2020-07-09
Sierra,1.0,0.0,0,0,2020-07-10
Sierra,1.0,0.0,0,0,2020-07-11
Sierra,1.0,0.0,0,0,2020-07-12
Sierra,1.0,0.0,0,0,2020-07-13
Sierra,1.0,0.0,0,0,2020-07-14
Sierra,1.0,0.0,0,0,2020-07-15
Sierra,1.0,0.0,0,0,2020-07-16
Sierra,1.0,0.0,0,0,2020-07-17
Sierra,1.0,0.0,0,0,2020-07-18
Sierra,1.0,0.0,0,0,2020-07-19
Sierra,1.0,0.0,0,0,2020-07-20
Sierra,1.0,0.0,0,0,2020-07-21
Sierra,1.0,0.0,0,0,2020-07-22
Sierra,1.0,0.0,0,0,2020-07-23
Sierra,1.0,0.0,0,0,2020-07-24
Sierra,1.0,0.0,0,0,2020-07-25
Sierra,1.0,0.0,0,0,2020-07-26
Sierra,1.0,0.0,0,0,2020-07-27
Sierra,1.0,0.0,0,0,2020-07-28
Sierra,1.0,0.0,0,0,2020-07-29
Sierra,1.0,0.0,0,0,2020-07-30
Sierra,1.0,0.0,0,0,2020-07-31
Sierra,1.0,0.0,0,0,2020-08-01
Sierra,1.0,0.0,0,0,2020-08-02
Sierra,1.0,0.0,0,0,2020-08-03
Sierra,1.0,0.0,0,0,2020-08-04
Sierra,3.0,0.0,2,0,2020-08-05
Sierra,3.0,0.0,0,0,2020-08-06
Sierra,3.0,0.0,0,0,2020-08-07
Placer,8.0,1.0,8,1,2020-03-18
Placer,8.0,1.0,0,0,2020-03-19
Placer,9.0,1.0,1,0,2020-03-20
Placer,11.0,1.0,2,0,2020-03-21
Placer,18.0,1.0,7,0,2020-03-22
Placer,19.0,1.0,1,0,2020-03-23
Placer,22.0,1.0,3,0,2020-03-24
Placer,30.0,1.0,8,0,2020-03-25
Placer,34.0,1.0,4,0,2020-03-26
Placer,33.0,1.0,-1,0,2020-03-27
Placer,35.0,1.0,2,0,2020-03-28
Placer,35.0,2.0,0,1,2020-03-29
Placer,44.0,2.0,9,0,2020-03-30
Placer,49.0,2.0,5,0,2020-03-31
Placer,52.0,2.0,3,0,2020-04-01
Placer,72.0,2.0,20,0,2020-04-02
Placer,76.0,2.0,4,0,2020-04-03
Placer,87.0,2.0,11,0,2020-04-04
Placer,86.0,3.0,-1,1,2020-04-05
Placer,90.0,3.0,4,0,2020-04-06
Placer,94.0,3.0,4,0,2020-04-07
Placer,102.0,4.0,8,1,2020-04-08
Placer,107.0,4.0,5,0,2020-04-09
Placer,112.0,7.0,5,3,2020-04-10
Placer,113.0,7.0,1,0,2020-04-11
Placer,114.0,7.0,1,0,2020-04-12
Placer,116.0,7.0,2,0,2020-04-13
Placer,117.0,7.0,1,0,2020-04-14
Placer,123.0,7.0,6,0,2020-04-15
Placer,129.0,8.0,6,1,2020-04-16
Placer,130.0,8.0,1,0,2020-04-17
Placer,130.0,8.0,0,0,2020-04-18
Placer,131.0,8.0,1,0,2020-04-19
Placer,132.0,8.0,1,0,2020-04-20
Placer,133.0,8.0,1,0,2020-04-21
Placer,133.0,8.0,0,0,2020-04-22
Placer,136.0,8.0,3,0,2020-04-23
Placer,137.0,8.0,1,0,2020-04-24
Placer,137.0,8.0,0,0,2020-04-25
Placer,141.0,8.0,4,0,2020-04-26
Placer,142.0,8.0,1,0,2020-04-27
Placer,143.0,8.0,1,0,2020-04-28
Placer,145.0,8.0,2,0,2020-04-29
Placer,148.0,8.0,3,0,2020-04-30
Placer,149.0,8.0,1,0,2020-05-01
Placer,150.0,8.0,1,0,2020-05-02
Placer,161.0,8.0,11,0,2020-05-03
Placer,162.0,8.0,1,0,2020-05-04
Placer,162.0,8.0,0,0,2020-05-05
Placer,164.0,8.0,2,0,2020-05-06
Placer,165.0,8.0,1,0,2020-05-07
Placer,166.0,8.0,1,0,2020-05-08
Placer,168.0,8.0,2,0,2020-05-09
Placer,168.0,8.0,0,0,2020-05-10
Placer,170.0,8.0,2,0,2020-05-11
Placer,170.0,8.0,0,0,2020-05-12
Placer,170.0,9.0,0,1,2020-05-13
Placer,172.0,9.0,2,0,2020-05-14
Placer,174.0,9.0,2,0,2020-05-15
Placer,174.0,9.0,0,0,2020-05-16
Placer,175.0,9.0,1,0,2020-05-17
Placer,176.0,9.0,1,0,2020-05-18
Placer,177.0,9.0,1,0,2020-05-19
Placer,176.0,9.0,-1,0,2020-05-20
Placer,176.0,9.0,0,0,2020-05-21
Placer,181.0,9.0,5,0,2020-05-22
Placer,184.0,9.0,3,0,2020-05-23
Placer,184.0,9.0,0,0,2020-05-24
Placer,186.0,9.0,2,0,2020-05-25
Placer,188.0,9.0,2,0,2020-05-26
Placer,196.0,9.0,8,0,2020-05-27
Placer,196.0,9.0,0,0,2020-05-28
Placer,199.0,9.0,3,0,2020-05-29
Placer,199.0,9.0,0,0,2020-05-30
Placer,215.0,9.0,16,0,2020-05-31
Placer,218.0,9.0,3,0,2020-06-01
Placer,226.0,9.0,8,0,2020-06-02
Placer,243.0,9.0,17,0,2020-06-03
Placer,256.0,9.0,13,0,2020-06-04
Placer,265.0,9.0,9,0,2020-06-05
Placer,270.0,9.0,5,0,2020-06-06
Placer,273.0,9.0,3,0,2020-06-07
Placer,290.0,9.0,17,0,2020-06-08
Placer,301.0,9.0,11,0,2020-06-09
Placer,309.0,9.0,8,0,2020-06-10
Placer,321.0,9.0,12,0,2020-06-11
Placer,333.0,9.0,12,0,2020-06-12
Placer,346.0,9.0,13,0,2020-06-13
Placer,369.0,9.0,23,0,2020-06-14
Placer,386.0,9.0,17,0,2020-06-15
Placer,392.0,9.0,6,0,2020-06-16
Placer,427.0,9.0,35,0,2020-06-17
Placer,457.0,9.0,30,0,2020-06-18
Placer,464.0,9.0,7,0,2020-06-19
Placer,483.0,9.0,19,0,2020-06-20
Placer,498.0,9.0,15,0,2020-06-21
Placer,512.0,9.0,14,0,2020-06-22
Placer,525.0,10.0,13,1,2020-06-23
Placer,548.0,10.0,23,0,2020-06-24
Placer,578.0,10.0,30,0,2020-06-25
Placer,589.0,11.0,11,1,2020-06-26
Placer,591.0,11.0,2,0,2020-06-27
Placer,636.0,11.0,45,0,2020-06-28
Placer,668.0,11.0,32,0,2020-06-29
Placer,697.0,11.0,29,0,2020-06-30
Placer,713.0,11.0,16,0,2020-07-01
Placer,740.0,11.0,27,0,2020-07-02
Placer,745.0,11.0,5,0,2020-07-03
Placer,796.0,11.0,51,0,2020-07-04
Placer,855.0,11.0,59,0,2020-07-05
Placer,904.0,11.0,49,0,2020-07-06
Placer,930.0,11.0,26,0,2020-07-07
Placer,948.0,11.0,18,0,2020-07-08
Placer,982.0,11.0,34,0,2020-07-09
Placer,1002.0,11.0,20,0,2020-07-10
Placer,1029.0,11.0,27,0,2020-07-11
Placer,1058.0,11.0,29,0,2020-07-12
Placer,1096.0,11.0,38,0,2020-07-13
Placer,1122.0,11.0,26,0,2020-07-14
Placer,1145.0,11.0,23,0,2020-07-15
Placer,1168.0,11.0,23,0,2020-07-16
Placer,1207.0,11.0,39,0,2020-07-17
Placer,1233.0,11.0,26,0,2020-07-18
Placer,1246.0,11.0,13,0,2020-07-19
Placer,1364.0,11.0,118,0,2020-07-20
Placer,1413.0,12.0,49,1,2020-07-21
Placer,1469.0,12.0,56,0,2020-07-22
Placer,1519.0,13.0,50,1,2020-07-23
Placer,1551.0,13.0,32,0,2020-07-24
Placer,1596.0,13.0,45,0,2020-07-25
Placer,1628.0,13.0,32,0,2020-07-26
Placer,1679.0,15.0,51,2,2020-07-27
Placer,1759.0,15.0,80,0,2020-07-28
Placer,1798.0,15.0,39,0,2020-07-29
Placer,1821.0,15.0,23,0,2020-07-30
Placer,1853.0,15.0,32,0,2020-07-31
Placer,1891.0,15.0,38,0,2020-08-01
Placer,1920.0,16.0,29,1,2020-08-02
Placer,1947.0,17.0,27,1,2020-08-03
Placer,1964.0,18.0,17,1,2020-08-04
Placer,1989.0,19.0,25,1,2020-08-05
Placer,2045.0,20.0,56,1,2020-08-06
Placer,2078.0,20.0,33,0,2020-08-07
San Luis Obispo,5.0,0.0,5,0,2020-03-18
San Luis Obispo,6.0,0.0,1,0,2020-03-19
San Luis Obispo,11.0,0.0,5,0,2020-03-20
San Luis Obispo,16.0,0.0,5,0,2020-03-21
San Luis Obispo,19.0,0.0,3,0,2020-03-22
San Luis Obispo,23.0,0.0,4,0,2020-03-23
San Luis Obispo,32.0,0.0,9,0,2020-03-24
San Luis Obispo,35.0,0.0,3,0,2020-03-25
San Luis Obispo,38.0,0.0,3,0,2020-03-26
San Luis Obispo,46.0,0.0,8,0,2020-03-27
San Luis Obispo,52.0,0.0,6,0,2020-03-28
San Luis Obispo,55.0,0.0,3,0,2020-03-29
San Luis Obispo,62.0,0.0,7,0,2020-03-30
San Luis Obispo,67.0,0.0,5,0,2020-03-31
San Luis Obispo,69.0,0.0,2,0,2020-04-01
San Luis Obispo,79.0,0.0,10,0,2020-04-02
San Luis Obispo,82.0,0.0,3,0,2020-04-03
San Luis Obispo,82.0,0.0,0,0,2020-04-04
San Luis Obispo,83.0,1.0,1,1,2020-04-05
San Luis Obispo,85.0,1.0,2,0,2020-04-06
San Luis Obispo,87.0,1.0,2,0,2020-04-07
San Luis Obispo,90.0,1.0,3,0,2020-04-08
San Luis Obispo,93.0,1.0,3,0,2020-04-09
San Luis Obispo,97.0,1.0,4,0,2020-04-10
San Luis Obispo,100.0,1.0,3,0,2020-04-11
San Luis Obispo,102.0,1.0,2,0,2020-04-12
San Luis Obispo,107.0,1.0,5,0,2020-04-13
San Luis Obispo,109.0,1.0,2,0,2020-04-14
San Luis Obispo,112.0,1.0,3,0,2020-04-15
San Luis Obispo,113.0,1.0,1,0,2020-04-16
San Luis Obispo,116.0,1.0,3,0,2020-04-17
San Luis Obispo,129.0,1.0,13,0,2020-04-18
San Luis Obispo,132.0,1.0,3,0,2020-04-19
San Luis Obispo,132.0,1.0,0,0,2020-04-20
San Luis Obispo,134.0,1.0,2,0,2020-04-21
San Luis Obispo,142.0,1.0,8,0,2020-04-22
San Luis Obispo,146.0,1.0,4,0,2020-04-23
San Luis Obispo,151.0,1.0,5,0,2020-04-24
San Luis Obispo,159.0,1.0,8,0,2020-04-25
San Luis Obispo,165.0,1.0,6,0,2020-04-26
San Luis Obispo,166.0,1.0,1,0,2020-04-27
San Luis Obispo,172.0,1.0,6,0,2020-04-28
San Luis Obispo,181.0,1.0,9,0,2020-04-29
San Luis Obispo,182.0,1.0,1,0,2020-04-30
San Luis Obispo,186.0,1.0,4,0,2020-05-01
San Luis Obispo,193.0,1.0,7,0,2020-05-02
San Luis Obispo,200.0,1.0,7,0,2020-05-03
San Luis Obispo,202.0,1.0,2,0,2020-05-04
San Luis Obispo,203.0,1.0,1,0,2020-05-05
San Luis Obispo,207.0,1.0,4,0,2020-05-06
San Luis Obispo,209.0,1.0,2,0,2020-05-07
San Luis Obispo,210.0,1.0,1,0,2020-05-08
San Luis Obispo,213.0,1.0,3,0,2020-05-09
San Luis Obispo,218.0,1.0,5,0,2020-05-10
San Luis Obispo,224.0,1.0,6,0,2020-05-11
San Luis Obispo,226.0,1.0,2,0,2020-05-12
San Luis Obispo,231.0,1.0,5,0,2020-05-13
San Luis Obispo,236.0,1.0,5,0,2020-05-14
San Luis Obispo,237.0,1.0,1,0,2020-05-15
San Luis Obispo,240.0,1.0,3,0,2020-05-16
San Luis Obispo,242.0,1.0,2,0,2020-05-17
San Luis Obispo,243.0,1.0,1,0,2020-05-18
San Luis Obispo,245.0,1.0,2,0,2020-05-19
San Luis Obispo,249.0,1.0,4,0,2020-05-20
San Luis Obispo,251.0,1.0,2,0,2020-05-21
San Luis Obispo,254.0,1.0,3,0,2020-05-22
San Luis Obispo,256.0,1.0,2,0,2020-05-23
San Luis Obispo,257.0,1.0,1,0,2020-05-24
San Luis Obispo,260.0,1.0,3,0,2020-05-25
San Luis Obispo,260.0,1.0,0,0,2020-05-26
San Luis Obispo,266.0,1.0,6,0,2020-05-27
San Luis Obispo,267.0,1.0,1,0,2020-05-28
San Luis Obispo,270.0,1.0,3,0,2020-05-29
San Luis Obispo,270.0,1.0,0,0,2020-05-30
San Luis Obispo,271.0,1.0,1,0,2020-05-31
San Luis Obispo,275.0,1.0,4,0,2020-06-01
San Luis Obispo,275.0,1.0,0,0,2020-06-02
San Luis Obispo,279.0,1.0,4,0,2020-06-03
San Luis Obispo,288.0,1.0,9,0,2020-06-04
San Luis Obispo,293.0,1.0,5,0,2020-06-05
San Luis Obispo,295.0,1.0,2,0,2020-06-06
San Luis Obispo,296.0,1.0,1,0,2020-06-07
San Luis Obispo,300.0,1.0,4,0,2020-06-08
San Luis Obispo,301.0,1.0,1,0,2020-06-09
San Luis Obispo,306.0,1.0,5,0,2020-06-10
San Luis Obispo,307.0,1.0,1,0,2020-06-11
San Luis Obispo,321.0,1.0,14,0,2020-06-12
San Luis Obispo,326.0,1.0,5,0,2020-06-13
San Luis Obispo,330.0,1.0,4,0,2020-06-14
San Luis Obispo,332.0,1.0,2,0,2020-06-15
San Luis Obispo,343.0,1.0,11,0,2020-06-16
San Luis Obispo,362.0,1.0,19,0,2020-06-17
San Luis Obispo,378.0,1.0,16,0,2020-06-18
San Luis Obispo,392.0,1.0,14,0,2020-06-19
San Luis Obispo,405.0,1.0,13,0,2020-06-20
San Luis Obispo,418.0,1.0,13,0,2020-06-21
San Luis Obispo,422.0,1.0,4,0,2020-06-22
San Luis Obispo,445.0,1.0,23,0,2020-06-23
San Luis Obispo,461.0,1.0,16,0,2020-06-24
San Luis Obispo,476.0,1.0,15,0,2020-06-25
San Luis Obispo,502.0,1.0,26,0,2020-06-26
San Luis Obispo,511.0,1.0,9,0,2020-06-27
San Luis Obispo,548.0,1.0,37,0,2020-06-28
San Luis Obispo,579.0,1.0,31,0,2020-06-29
San Luis Obispo,603.0,1.0,24,0,2020-06-30
San Luis Obispo,613.0,2.0,10,1,2020-07-01
San Luis Obispo,659.0,2.0,46,0,2020-07-02
San Luis Obispo,676.0,2.0,17,0,2020-07-03
San Luis Obispo,699.0,2.0,23,0,2020-07-04
San Luis Obispo,730.0,2.0,31,0,2020-07-05
San Luis Obispo,751.0,2.0,21,0,2020-07-06
San Luis Obispo,795.0,2.0,44,0,2020-07-07
San Luis Obispo,825.0,3.0,30,1,2020-07-08
San Luis Obispo,869.0,4.0,44,1,2020-07-09
San Luis Obispo,891.0,4.0,22,0,2020-07-10
San Luis Obispo,930.0,4.0,39,0,2020-07-11
San Luis Obispo,972.0,4.0,42,0,2020-07-12
San Luis Obispo,989.0,5.0,17,1,2020-07-13
San Luis Obispo,1060.0,5.0,71,0,2020-07-14
San Luis Obispo,1097.0,6.0,37,1,2020-07-15
San Luis Obispo,1146.0,6.0,49,0,2020-07-16
San Luis Obispo,1190.0,6.0,44,0,2020-07-17
San Luis Obispo,1234.0,6.0,44,0,2020-07-18
San Luis Obispo,1262.0,6.0,28,0,2020-07-19
San Luis Obispo,1282.0,6.0,20,0,2020-07-20
San Luis Obispo,1338.0,7.0,56,1,2020-07-21
San Luis Obispo,1373.0,7.0,35,0,2020-07-22
San Luis Obispo,1438.0,8.0,65,1,2020-07-23
San Luis Obispo,1476.0,8.0,38,0,2020-07-24
San Luis Obispo,1530.0,8.0,54,0,2020-07-25
San Luis Obispo,1565.0,8.0,35,0,2020-07-26
San Luis Obispo,1612.0,8.0,47,0,2020-07-27
San Luis Obispo,1636.0,11.0,24,3,2020-07-28
San Luis Obispo,1673.0,12.0,37,1,2020-07-29
San Luis Obispo,1703.0,14.0,30,2,2020-07-30
San Luis Obispo,1746.0,15.0,43,1,2020-07-31
San Luis Obispo,1798.0,15.0,52,0,2020-08-01
San Luis Obispo,1821.0,15.0,23,0,2020-08-02
San Luis Obispo,1863.0,16.0,42,1,2020-08-03
San Luis Obispo,1886.0,16.0,23,0,2020-08-04
San Luis Obispo,1928.0,16.0,42,0,2020-08-05
San Luis Obispo,2000.0,16.0,72,0,2020-08-06
San Luis Obispo,2050.0,17.0,50,1,2020-08-07
Solano,26.0,0.0,26,0,2020-03-18
Solano,26.0,0.0,0,0,2020-03-19
Solano,29.0,0.0,3,0,2020-03-20
Solano,8.0,0.0,-21,0,2020-03-21
Solano,8.0,0.0,0,0,2020-03-22
Solano,11.0,0.0,3,0,2020-03-23
Solano,13.0,0.0,2,0,2020-03-24
Solano,18.0,0.0,5,0,2020-03-25
Solano,20.0,0.0,2,0,2020-03-26
Solano,48.0,0.0,28,0,2020-03-27
Solano,48.0,0.0,0,0,2020-03-28
Solano,48.0,0.0,0,0,2020-03-29
Solano,50.0,0.0,2,0,2020-03-30
Solano,56.0,0.0,6,0,2020-03-31
Solano,57.0,0.0,1,0,2020-04-01
Solano,65.0,0.0,8,0,2020-04-02
Solano,72.0,1.0,7,1,2020-04-03
Solano,79.0,1.0,7,0,2020-04-04
Solano,78.0,1.0,-1,0,2020-04-05
Solano,95.0,1.0,17,0,2020-04-06
Solano,99.0,1.0,4,0,2020-04-07
Solano,111.0,2.0,12,1,2020-04-08
Solano,118.0,2.0,7,0,2020-04-09
Solano,129.0,2.0,11,0,2020-04-10
Solano,138.0,2.0,9,0,2020-04-11
Solano,136.0,2.0,-2,0,2020-04-12
Solano,137.0,2.0,1,0,2020-04-13
Solano,140.0,2.0,3,0,2020-04-14
Solano,153.0,2.0,13,0,2020-04-15
Solano,162.0,2.0,9,0,2020-04-16
Solano,173.0,2.0,11,0,2020-04-17
Solano,175.0,2.0,2,0,2020-04-18
Solano,174.0,2.0,-1,0,2020-04-19
Solano,185.0,2.0,11,0,2020-04-20
Solano,193.0,3.0,8,1,2020-04-21
Solano,195.0,3.0,2,0,2020-04-22
Solano,196.0,4.0,1,1,2020-04-23
Solano,203.0,4.0,7,0,2020-04-24
Solano,203.0,4.0,0,0,2020-04-25
Solano,205.0,4.0,2,0,2020-04-26
Solano,222.0,4.0,17,0,2020-04-27
Solano,246.0,4.0,24,0,2020-04-28
Solano,252.0,5.0,6,1,2020-04-29
Solano,262.0,5.0,10,0,2020-04-30
Solano,266.0,5.0,4,0,2020-05-01
Solano,267.0,5.0,1,0,2020-05-02
Solano,266.0,5.0,-1,0,2020-05-03
Solano,293.0,6.0,27,1,2020-05-04
Solano,299.0,6.0,6,0,2020-05-05
Solano,300.0,7.0,1,1,2020-05-06
Solano,307.0,7.0,7,0,2020-05-07
Solano,314.0,7.0,7,0,2020-05-08
Solano,321.0,7.0,7,0,2020-05-09
Solano,322.0,7.0,1,0,2020-05-10
Solano,354.0,10.0,32,3,2020-05-11
Solano,361.0,11.0,7,1,2020-05-12
Solano,368.0,12.0,7,1,2020-05-13
Solano,372.0,14.0,4,2,2020-05-14
Solano,388.0,16.0,16,2,2020-05-15
Solano,392.0,16.0,4,0,2020-05-16
Solano,392.0,16.0,0,0,2020-05-17
Solano,398.0,16.0,6,0,2020-05-18
Solano,415.0,16.0,17,0,2020-05-19
Solano,418.0,18.0,3,2,2020-05-20
Solano,424.0,19.0,6,1,2020-05-21
Solano,431.0,20.0,7,1,2020-05-22
Solano,435.0,20.0,4,0,2020-05-23
Solano,436.0,20.0,1,0,2020-05-24
Solano,437.0,20.0,1,0,2020-05-25
Solano,470.0,20.0,33,0,2020-05-26
Solano,477.0,21.0,7,1,2020-05-27
Solano,489.0,22.0,12,1,2020-05-28
Solano,498.0,22.0,9,0,2020-05-29
Solano,512.0,22.0,14,0,2020-05-30
Solano,512.0,22.0,0,0,2020-05-31
Solano,529.0,22.0,17,0,2020-06-01
Solano,537.0,22.0,8,0,2020-06-02
Solano,543.0,22.0,6,0,2020-06-03
Solano,551.0,22.0,8,0,2020-06-04
Solano,558.0,23.0,7,1,2020-06-05
Solano,560.0,23.0,2,0,2020-06-06
Solano,560.0,23.0,0,0,2020-06-07
